,PERSON_ID,FIRST_NAME,LAST_NAME,DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FI_LAST,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,NBA_FLAG,GAMES_PLAYED_FLAG,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER
0,1628493,Mangok,Mathiang,Mangok Mathiang,"Mathiang, Mangok",M. Mathiang,1992-10-08T00:00:00,Louisville,Australia,Louisville/Australia,6-10,230,0,9,Forward-Center,Active,1610612766,Hornets,CHA,hornets,Charlotte,mangok_mathiang,2017,2017,Y,Y,Y,Undrafted,Undrafted,Undrafted
0,77484,Wes,Matthews,Wes Matthews,"Matthews, Wes",W. Matthews,1959-08-24T00:00:00,Wisconsin,USA,Wisconsin/USA,6-1,170,8,1,Guard,Active,1610612737,Hawks,ATL,hawks,Atlanta,HISTADD_wes_matthews,1980,1989,N,Y,Y,1980,1,14
0,202083,Wesley,Matthews,Wesley Matthews,"Matthews, Wesley",W. Matthews,1986-10-14T00:00:00,Marquette,USA,Marquette/USA,6-5,220,9,23,Guard-Forward,Active,1610612742,Mavericks,DAL,mavericks,Dallas,wesley_matthews,2009,2018,N,Y,Y,Undrafted,Undrafted,Undrafted
0,77485,Ariel,Maughan,Ariel Maughan,"Maughan, Ariel",A. Maughan,1923-02-23T00:00:00,Utah State,USA,Utah State/USA,6-4,190,4,,Forward,Active,1610610034,Bombers,BOM,bombers,St. Louis,HISTADD_ace_maughan,1946,1950,N,Y,Y,Undrafted,Undrafted,Undrafted
0,77486,Marlon,Maxey,Marlon Maxey,"Maxey, Marlon",M. Maxey,1969-02-19T00:00:00,Texas-El Paso,USA,Minnesota; Texas-El Paso/USA,6-8,250,1,25,Forward,Active,1610612750,Timberwolves,MIN,timberwolves,Minnesota,HISTADD_marlon_maxey,1992,1993,N,Y,Y,1992,2,28
0,101131,Jason,Maxiell,Jason Maxiell,"Maxiell, Jason",J. Maxiell,1983-02-18T00:00:00,Cincinnati,USA,Cincinnati/USA,6-7,260,9,54,Forward,Active,1610612765,Pistons,DET,pistons,Detroit,jason_maxiell,2005,2014,N,Y,Y,2005,1,26
0,77487,Cedric,Maxwell,Cedric Maxwell,"Maxwell, Cedric",C. Maxwell,1955-11-21T00:00:00,North Carolina-Charlotte,USA,North Carolina-Charlotte/USA,6-8,205,10,31,Forward,Active,1610612738,Celtics,BOS,celtics,Boston,HISTADD_cedric_maxwell,1977,1987,N,Y,Y,1977,1,12
0,137,Vernon,Maxwell,Vernon Maxwell,"Maxwell, Vernon",V. Maxwell,1965-09-12T00:00:00,Florida,USA,Florida/USA,6-4,190,12,3,Guard,Active,1610612745,Rockets,HOU,rockets,Houston,vernon_maxwell,1988,2000,N,Y,Y,1988,2,47
0,77489,Don,May,Don May,"May, Don",D. May,1946-01-03T00:00:00,Dayton,USA,Dayton/USA,6-4,200,6,23,Forward,Active,1610612737,Hawks,ATL,hawks,Atlanta,HISTADD_don_may,1968,1974,N,Y,Y,1968,3,30
0,77490,Scott,May,Scott May,"May, Scott",S. May,1954-03-19T00:00:00,Indiana,USA,Indiana/USA,6-6,215,6,24,Forward,Active,1610612741,Bulls,CHI,bulls,Chicago,HISTADD_scott_may,1976,1982,N,Y,Y,1976,1,2
0,101118,Sean,May,Sean May,"May, Sean",S. May,1984-04-04T00:00:00,North Carolina,USA,North Carolina/USA,6-9,266,4,42,Center-Forward,Active,1610612766,Bobcats,CHA,hornets,Charlotte,sean_may,2005,2009,N,Y,Y,2005,1,13
0,195,Lee,Mayberry,Lee Mayberry,"Mayberry, Lee",L. Mayberry,1970-06-12T00:00:00,Arkansas,USA,Arkansas/USA,,,6,,,Inactive,0,,,,,lee_mayberry,1992,1998,N,Y,Y,1992,1,23
0,77492,Clyde,Mayes,Clyde Mayes,"Mayes, Clyde",C. Mayes,1953-03-17T00:00:00,Furman,USA,Furman/USA,6-8,225,1,22,Forward,Active,1610612749,Bucks,MIL,bucks,Milwaukee,HISTADD_clyde_mayes,1975,1976,N,Y,Y,1975,2,22
0,77493,Tharon,Mayes,Tharon Mayes,"Mayes, Tharon",T. Mayes,1968-09-09T00:00:00,Florida State,USA,Florida State/USA,6-3,175,0,8,Guard,Active,1610612755,76ers,PHI,sixers,Philadelphia,HISTADD_tharon_mayes,1991,1991,N,Y,Y,Undrafted,Undrafted,Undrafted
0,77495,Bill,Mayfield,Bill Mayfield,"Mayfield, Bill",B. Mayfield,1957-10-17T00:00:00,Iowa,USA,Iowa/USA,6-7,205,0,36,Forward,Active,1610612744,Warriors,GOS,warriors,Golden State,HISTADD_bill_mayfield,1980,1980,N,Y,Y,Undrafted,Undrafted,Undrafted
0,77494,Ken,Mayfield,Ken Mayfield,"Mayfield, Ken",K. Mayfield,1948-05-11T00:00:00,Tuskegee,USA,Coffeyville CC KS; Tuskegee/USA,6-2,185,0,16,Guard,Active,1610612752,Knicks,NYK,knicks,New York,HISTADD_ken_mayfield,1975,1975,N,Y,Y,1971,3,50
0,201953,Eric,Maynor,Eric Maynor,"Maynor, Eric",E. Maynor,1987-06-11T00:00:00,Virginia Commonwealth,USA,Virginia Commonwealth/USA,,,4,,,Inactive,0,,,,,eric_maynor,2009,2013,N,Y,Y,2009,1,20
0,201564,O.J.,Mayo,O.J. Mayo,"Mayo, O.J.",O. Mayo,1987-11-05T00:00:00,Southern California,USA,USC/USA,6-5,210,8,3,Guard,Active,1610612763,Grizzlies,MEM,grizzlies,Memphis,o.j._mayo,2008,2015,N,Y,Y,2008,1,3
0,77496,Travis,Mays,Travis Mays,"Mays, Travis",T. Mays,1968-06-19T00:00:00,Texas,USA,Texas/USA,6-2,190,2,1,Guard,Active,1610612758,Kings,SAC,kings,Sacramento,HISTADD_travis_mays,1990,1992,N,Y,Y,1990,1,14
0,77497,Matt,Mazza,Matt Mazza,"Mazza, Matt",M. Mazza,1923-09-23T00:00:00,Michigan State,USA,Canisius; Michigan State/USA,6-3,210,0,,Forward,Active,1610610033,Redskins,SHE,redskins,Sheboygan,HISTADD_matt_mazza,1949,1949,N,Y,Y,Undrafted,Undrafted,Undrafted
0,201601,Luc,Mbah a Moute,Luc Mbah a Moute,"Mbah a Moute, Luc",L. Mbah a Moute,1986-09-09T00:00:00,UCLA,Cameroon,UCLA/Cameroon,6-8,230,10,12,Forward,Active,1610612746,Clippers,LAC,clippers,LA,luc_mbah a moute,2008,2018,N,Y,Y,2008,2,37
0,2788,DJ,Mbenga,DJ Mbenga,"Mbenga, DJ",D. Mbenga,1980-12-30T00:00:00,"Kinshasa, DRC",,"Kinshasa, DRC",7-0,255,7,28,Center,Active,1610612747,Lakers,LAL,lakers,Los Angeles,dj_mbenga,2004,2010,N,Y,Y,Undrafted,Undrafted,Undrafted
0,77498,Bob,McAdoo,Bob McAdoo,"McAdoo, Bob",B. McAdoo,1951-09-15T00:00:00,North Carolina,USA,Vincennes IN (J.C.); North Carolina/USA,6-9,210,13,11,Center,Active,1610612746,Braves,BUF,clippers,Buffalo,HISTADD_bob_mcadoo,1972,1985,N,Y,Y,1972,1,2
0,203949,James Michael,McAdoo,James Michael McAdoo,"McAdoo, James Michael",J. McAdoo,1993-01-04T00:00:00,North Carolina,USA,North Carolina/USA,,,3,,,Inactive,0,,,,,james michael_mcadoo,2014,2017,Y,Y,Y,Undrafted,Undrafted,Undrafted
0,77499,Ken,McBride,Ken McBride,"McBride, Ken",K. McBride,1905-04-14T00:00:00,Maryland-Eastern Shore,USA,Maryland East. Shore/USA,6-3,190,0,4,Forward,Active,1610612737,Hawks,MIH,hawks,Milwaukee,HISTADD_ken_mcbride,1954,1954,N,Y,Y,1952,,
0,203492,Ray,McCallum,Ray McCallum,"McCallum, Ray",R. McCallum,1991-06-12T00:00:00,Detroit Mercy,USA,Detroit/USA,,,3,,,Inactive,0,,,,,ray_mccallum,2013,2015,Y,Y,Y,2013,2,36
0,737,Bob,McCann,Bob McCann,"McCann, Bob",B. McCann,1964-04-22T00:00:00,Morehead State,USA,Upsala; Morehead State/USA,,,4,,,Inactive,0,,,,,bob_mccann,1989,1997,N,Y,Y,1987,2,32
0,77500,Brendan,McCann,Brendan McCann,"McCann, Brendan",B. McCann,1935-07-05T00:00:00,St. Bonaventure,USA,St. Bonaventure/USA,6-2,178,2,3,Guard,Active,1610612752,Knicks,NYK,knicks,New York,HISTADD_brendan_mccann,1957,1959,N,Y,Y,1957,1,5
0,77502,Mel,McCants,Mel McCants,"McCants, Mel",M. McCants,1967-08-19T00:00:00,Purdue,USA,Purdue/USA,6-8,240,0,49,Forward,Active,1610612747,Lakers,LAL,lakers,Los Angeles,HISTADD_mel_mccants,1989,1989,N,Y,Y,Undrafted,Undrafted,Undrafted
0,101119,Rashad,McCants,Rashad McCants,"McCants, Rashad",R. McCants,1984-09-25T00:00:00,North Carolina,USA,North Carolina/USA,6-4,215,4,7,Guard,Active,1610612750,Timberwolves,MIN,timberwolves,Minnesota,rashad_mccants,2005,2008,Y,Y,Y,2005,1,14
0,77503,Mike,McCarron,Mike McCarron,"McCarron, Mike",M. McCarron,1922-03-02T00:00:00,Seton Hall,USA,Seton Hall/USA,5-11,180,1,,Guard,Active,1610610035,Huskies,HUS,huskies,Toronto,HISTADD_mike_mccarron,1946,1949,N,Y,Y,Undrafted,Undrafted,Undrafted
0,77504,Andre,McCarter,Andre McCarter,"McCarter, Andre",A. McCarter,1953-08-25T00:00:00,UCLA,USA,UCLA/USA,6-3,190,2,33,Guard,Active,1610612758,Kings,KCK,kings,Kansas City,HISTADD_andre_mccarter,1976,1980,N,Y,Y,1976,6,89
0,77505,Willie,McCarter,Willie McCarter,"McCarter, Willie",W. McCarter,1946-07-26T00:00:00,Drake,USA,Drake/USA,6-3,175,2,17,Guard,Active,1610612747,Lakers,LAL,lakers,Los Angeles,HISTADD_willie_mccarter,1969,1971,N,Y,Y,1969,1,12
0,77506,Johnny,McCarthy,Johnny McCarthy,"McCarthy, Johnny",J. McCarthy,1934-04-25T00:00:00,Canisius,USA,Canisius/USA,6-1,185,5,21,Guard,Active,1610612737,Hawks,STL,hawks,St. Louis,HISTADD_johnny_mccarthy,1956,1963,N,Y,Y,1956,,
0,77507,Howie,McCarty,Howie McCarty,"McCarty, Howie",H. McCarty,1905-04-02T00:00:00,Wayne State (MI),USA,Wayne State (Mich.)/USA,,,0,,,Active,1610610028,Falcons,DEF,falcons,Detroit,HISTADD_howie_mccarty,1946,1946,N,Y,Y,Undrafted,Undrafted,Undrafted
0,1820,Kelly,McCarty,Kelly McCarty,"McCarty, Kelly",K. McCarty,1975-08-24T00:00:00,Southern Mississippi,USA,Southern Mississippi/USA,6-7,200,0,11,Guard-Forward,Active,1610612743,Nuggets,DEN,nuggets,Denver,kelly_mccarty,1998,1998,N,Y,Y,Undrafted,Undrafted,Undrafted
0,962,Walter,McCarty,Walter McCarty,"McCarty, Walter",W. McCarty,1974-02-01T00:00:00,Kentucky,USA,Kentucky/USA,6-10,245,9,0,Forward,Active,1610612738,Celtics,BOS,celtics,Boston,walter_mccarty,1996,2005,N,Y,Y,1996,1,19
0,1043,Amal,McCaskill,Amal McCaskill,"McCaskill, Amal",A. McCaskill,1973-10-28T00:00:00,Marquette,USA,Marquette/USA,6-11,235,4,00,Center,Active,1610612755,76ers,PHI,sixers,Philadelphia,amal_mccaskill,1996,2003,N,Y,Y,1996,2,49
0,1627775,Patrick,McCaw,Patrick McCaw,"McCaw, Patrick",P. McCaw,1995-10-25T00:00:00,Nevada-Las Vegas,USA,Nevada-Las Vegas/USA,6-7,185,2,1,Guard,Active,1610612761,Raptors,TOR,raptors,Toronto,patrick_mccaw,2016,2018,Y,Y,Y,2016,2,38
0,77509,Dwayne,McClain,Dwayne McClain,"McClain, Dwayne",D. McClain,1963-02-07T00:00:00,Villanova,USA,Villanova/USA,6-6,185,0,44,Guard,Active,1610612754,Pacers,IND,pacers,Indiana,HISTADD_dwayne_mcclain,1985,1985,N,Y,Y,1985,2,27
0,77510,"Ted, Hound Dog",McClain,"Ted, Hound Dog McClain","McClain, Ted, Hound Dog",T. McClain,1947-08-30T00:00:00,Tennessee State,USA,Tennessee State/USA,6-1,180,2,12,Guard,Active,1610612743,Nuggets,DEN,nuggets,Denver,HISTADD_ted_mcclain,1976,1978,N,Y,Y,1971,2,22
0,2082,Dan,McClintock,Dan McClintock,"McClintock, Dan",D. McClintock,1977-04-19T00:00:00,Northern Arizona,USA,Northern Arizona/USA,7-0,270,0,50,Center,Active,1610612743,Nuggets,DEN,nuggets,Denver,dan_mcclintock,2000,2000,N,Y,Y,2000,2,53
0,77512,Jack,McCloskey,Jack McCloskey,"McCloskey, Jack",J. McCloskey,1925-09-19T00:00:00,Pennsylvania,USA,Pennsylvania/USA,6-2,190,0, ,Guard,Active,1610612744,Warriors,PHW,warriors,Philadelphia,HISTADD_jack_mccloskey,1952,1952,N,Y,Y,Undrafted,Undrafted,Undrafted
0,45,George,McCloud,George McCloud,"McCloud, George",G. McCloud,1967-05-27T00:00:00,Florida State,USA,Florida State ''89/USA,6-8,230,12,21,Forward,Active,1610612754,Pacers,IND,pacers,Indiana,george_mccloud,1989,2002,N,Y,Y,1989,1,7
0,203468,CJ,McCollum,CJ McCollum,"McCollum, CJ",C. McCollum,1991-09-19T00:00:00,Lehigh,USA,Lehigh/USA,6-3,190,5,3,Guard,Active,1610612757,Trail Blazers,POR,blazers,Portland,cj_mccollum,2013,2018,Y,Y,Y,2013,1,10
0,77513,John,McConathy,John McConathy,"McConathy, John",J. McConathy,1930-04-09T00:00:00,Northwestern State,USA,Northwestern State-Louisiana/USA,6-5,195,0,15,Forward,Active,1610612737,Hawks,MIH,hawks,Milwaukee,HISTADD_john_mcconathy,1951,1951,N,Y,Y,1951,1,5
0,77514,Paul,McConnell,Paul McConnell,"McConnell, Paul",P. McConnell,1928-07-01T00:00:00,Marshall,USA,Marshall/USA,5-10,170,0, ,Guard,Active,1610612737,Hawks,MIH,hawks,Milwaukee,HISTADD_bucky_mcconnell,1952,1952,N,Y,Y,Undrafted,Undrafted,Undrafted
0,204456,T.J.,McConnell,T.J. McConnell,"McConnell, T.J.",T. McConnell,1992-03-25T00:00:00,Arizona,USA,Arizona/USA,6-2,190,3,12,Guard,Active,1610612755,76ers,PHI,sixers,Philadelphia,t.j._mcconnell,2015,2018,N,Y,Y,Undrafted,Undrafted,Undrafted
0,77515,Keith,McCord,Keith McCord,"McCord, Keith",K. McCord,1957-06-22T00:00:00,Alabama-Birmingham,USA,Alabama-Birmingham; Alabama/USA,6-7,210,0,22,Guard,Active,1610612764,Bullets,WAS,wizards,Washington,HISTADD_keith_mccord,1980,1980,N,Y,Y,1979,10,198
0,77516,Tim,McCormick,Tim McCormick,"McCormick, Tim",T. McCormick,1962-03-10T00:00:00,Michigan,USA,Michigan/USA,6-11,240,7,44,Center,Active,1610612760,SuperSonics,SEA,thunder,Seattle,HISTADD_tim_mccormick,1984,1991,N,Y,Y,1984,1,12
0,1741,Jelani,McCoy,Jelani McCoy,"McCoy, Jelani",J. McCoy,1977-12-06T00:00:00,UCLA,USA,UCLA/USA,,,8,,,Inactive,0,,,,,jelani_mccoy,1998,2007,Y,Y,Y,1998,2,33
0,77517,Paul,McCracken,Paul McCracken,"McCracken, Paul",P. McCracken,1950-09-11T00:00:00,Cal State-Northridge,USA,Cal State-Northridge/USA,6-4,180,2,7,Guard,Active,1610612745,Rockets,HOU,rockets,Houston,HISTADD_paul_mccracken,1972,1976,N,Y,Y,Undrafted,Undrafted,Undrafted
0,200840,Chris,McCray,Chris McCray,"McCray, Chris",C. McCray,1984-05-27T00:00:00,Maryland,USA,Maryland/USA,,,0,,,Inactive,0,,,,,chris_mccray,2006,2006,Y,Y,Y,Undrafted,Undrafted,Undrafted
0,1622,Rodney,McCray,Rodney McCray,"McCray, Rodney",R. McCray,1961-08-29T00:00:00,Louisville,USA,Louisville/USA,6-8,220,9,22,Forward,Active,1610612745,Rockets,HOU,rockets,Houston,rodney_mccray,1983,1992,N,Y,Y,1983,1,3
0,77518,Scooter,McCray,Scooter McCray,"McCray, Scooter",S. McCray,1960-02-08T00:00:00,Louisville,USA,Louisville/USA,6-9,215,2,20,Forward,Active,1610612760,SuperSonics,SEA,thunder,Seattle,HISTADD_scooter_mccray,1983,1986,N,Y,Y,1983,2,36
0,1628571,Erik,McCree,Erik McCree,"McCree, Erik",E. McCree,1993-12-20T00:00:00,Louisiana Tech,USA,Louisiana Tech/USA,6-8,225,0,21,Forward,Active,1610612762,Jazz,UTA,jazz,Utah,erik_mccree,2017,2017,Y,Y,Y,Undrafted,Undrafted,Undrafted
0,1626191,Chris,McCullough,Chris McCullough,"McCullough, Chris",C. McCullough,1995-02-05T00:00:00,Syracuse,USA,Syracuse/USA,6-9,215,3,1,Forward,Active,1610612751,Nets,BKN,nets,Brooklyn,chris_mccullough,2015,2017,Y,Y,Y,2015,1,29
0,77520,John,McCullough,John McCullough,"McCullough, John",J. McCullough,1956-10-05T00:00:00,Oklahoma,USA,Oklahoma/USA,6-4,190,0,8,Guard,Active,1610612756,Suns,PHX,suns,Phoenix,HISTADD_john_mccullough,1981,1981,N,Y,Y,1979,4,85
0,723,Clint,McDaniel,Clint McDaniel,"McDaniel, Clint",C. McDaniel,1972-02-26T00:00:00,Arkansas,USA,Arkansas/USA,6-4,180,0,20,Guard,Active,1610612758,Kings,SAC,kings,Sacramento,clint_mcdaniel,1995,1995,N,Y,Y,Undrafted,Undrafted,Undrafted
0,1365,Xavier,McDaniel,Xavier McDaniel,"McDaniel, Xavier",X. McDaniel,1963-06-04T00:00:00,Wichita State,USA,Wichita State/USA,,,11,,,Inactive,0,,,,,xavier_mcdaniel,1985,1997,N,Y,Y,1985,1,4
0,77523,Jim,McDaniels,Jim McDaniels,"McDaniels, Jim",J. McDaniels,1948-04-02T00:00:00,Western Kentucky,USA,Western Kentucky/USA,6-11,228,4,44,Center,Active,1610612760,SuperSonics,SEA,thunder,Seattle,HISTADD_jim_mcdaniels,1971,1977,N,Y,Y,1971,2,23
0,203909,KJ,McDaniels,KJ McDaniels,"McDaniels, KJ",K. McDaniels,1993-02-09T00:00:00,Clemson,USA,Clemson/USA,6-6,205,3,14,Guard-Forward,Active,1610612745,Rockets,HOU,rockets,Houston,kj_mcdaniels,2014,2016,Y,Y,Y,2014,2,32
0,203926,Doug,McDermott,Doug McDermott,"McDermott, Doug",D. McDermott,1992-01-03T00:00:00,Creighton,USA,Creighton/USA,6-8,225,4,20,Forward,Active,1610612754,Pacers,IND,pacers,Indiana,doug_mcdermott,2014,2018,N,Y,Y,2014,1,11
0,77524,Ben,McDonald,Ben McDonald,"McDonald, Ben",B. McDonald,1962-07-20T00:00:00,California-Irvine,USA,California-Irvine/USA,6-8,210,3,30,Forward,Active,1610612744,Warriors,GOS,warriors,Golden State,HISTADD_ben_mcdonald,1985,1988,N,Y,Y,1984,3,50
0,77525,Glenn,McDonald,Glenn McDonald,"McDonald, Glenn",G. McDonald,1952-03-18T00:00:00,Long Beach State,USA,Long Beach State/USA,6-6,190,2,13,Forward,Active,1610612738,Celtics,BOS,celtics,Boston,HISTADD_glenn_mcdonald,1974,1976,N,Y,Y,1974,1,17
0,1075,Michael,McDonald,Michael McDonald,"McDonald, Michael",M. McDonald,1969-02-13T00:00:00,New Orleans,USA,New Orleans/USA,,,0,,,Inactive,0,,,,,michael_mcdonald,1997,1997,N,Y,Y,1995,2,55
0,77527,Hank,McDowell,Hank McDowell,"McDowell, Hank",H. McDowell,1959-11-13T00:00:00,Memphis,USA,Memphis/USA,6-9,215,5,41,Forward,Active,1610612746,Clippers,SDC,clippers,San Diego,HISTADD_hank_mcdowell,1981,1986,N,Y,Y,1981,5,102
0,686,Antonio,McDyess,Antonio McDyess,"McDyess, Antonio",A. McDyess,1974-09-07T00:00:00,Alabama,USA,Alabama/USA,6-9,245,15,34,Forward-Center,Active,1610612765,Pistons,DET,pistons,Detroit,antonio_mcdyess,1995,2010,N,Y,Y,1995,1,2
0,77528,Jim,McElroy,Jim McElroy,"McElroy, Jim",J. McElroy,1953-10-04T00:00:00,Central Michigan,USA,Monroe CC NY; Central Michigan/USA,6-3,190,6,33,Guard,Active,1610612762,Jazz,UTA,jazz,New Orleans,HISTADD_jim_mcelroy,1975,1981,N,Y,Y,1975,3,38
0,200829,Ivan,McFarlin,Ivan McFarlin,"McFarlin, Ivan",I. McFarlin,1982-04-26T00:00:00,Oklahoma State,USA,Oklahoma State/USA,,,0,,,Inactive,0,,,,,ivan_mcfarlin,2006,2006,N,Y,Y,Undrafted,Undrafted,Undrafted
0,77529,Mel,McGaha,Mel McGaha,"McGaha, Mel",M. McGaha,1926-09-26T00:00:00,Arkansas,USA,Arkansas/USA,6-1,190,0,8,Guard,Active,1610612752,Knicks,NYK,knicks,New York,HISTADD_mel_mcgaha,1948,1948,N,Y,Y,1948,,
0,203956,Mitch,McGary,Mitch McGary,"McGary, Mitch",M. McGary,1992-06-06T00:00:00,Michigan,USA,Michigan/USA,6-10,255,2,33,Forward,Active,1610612760,Thunder,OKC,thunder,Oklahoma City,mitch_mcgary,2014,2015,Y,Y,Y,2014,1,21
0,201580,JaVale,McGee,JaVale McGee,"McGee, JaVale",J. McGee,1988-01-19T00:00:00,Nevada,USA,Nevada-Reno/USA,7-0,270,10,7,Center,Active,1610612747,Lakers,LAL,lakers,Los Angeles,javale_mcgee,2008,2018,N,Y,Y,2008,1,18
0,77530,Mike,McGee,Mike McGee,"McGee, Mike",M. McGee,1959-07-29T00:00:00,Michigan,USA,Michigan/USA,6-5,190,8,40,Forward,Active,1610612747,Lakers,LAL,lakers,Los Angeles,HISTADD_mike_mcgee,1981,1989,N,Y,Y,1981,1,19
0,77531,Bill,McGill,Bill McGill,"McGill, Bill",B. McGill,1939-09-16T00:00:00,Utah,USA,Utah/USA,6-9,225,2,40,Center,Active,1610612752,Knicks,NYK,knicks,New York,HISTADD_thehill_mcgill,1962,1964,N,Y,Y,1962,1,1
0,77532,George,McGinnis,George McGinnis,"McGinnis, George",G. McGinnis,1950-08-12T00:00:00,Indiana,USA,Indiana/USA,6-8,235,6,30,Forward,Active,1610612755,76ers,PHI,sixers,Philadelphia,HISTADD_george_mcginnis,1975,1981,N,Y,Y,1973,2,22
0,77533,Jon,McGlocklin,Jon McGlocklin,"McGlocklin, Jon",J. McGlocklin,1943-06-10T00:00:00,Indiana,USA,Indiana/USA,6-5,205,10,14,Guard,Active,1610612749,Bucks,MIL,bucks,Milwaukee,HISTADD_jon_mcglocklin,1965,1975,N,Y,Y,1965,3,24
0,1503,Tracy,McGrady,Tracy McGrady,"McGrady, Tracy",T. McGrady,1979-05-24T00:00:00,Mount Zion Christian Academy (NC),USA,Mount Zion Christian Acad. HS (NC)/USA,6-8,225,16,1,Guard-Forward,Active,1610612745,Rockets,HOU,rockets,Houston,tracy_mcgrady,1997,2012,N,Y,Y,1997,1,9
0,77534,Gil,McGregor,Gil McGregor,"McGregor, Gil",G. McGregor,1949-06-14T00:00:00,Wake Forest,USA,Wake Forest/USA,6-8,240,0,25,Forward,Active,1610612758,Royals,CIN,kings,Cincinnati,HISTADD_gil_mcgregor,1971,1971,N,Y,Y,1971,6,89
0,203585,Rodney,McGruder,Rodney McGruder,"McGruder, Rodney",R. McGruder,1991-07-29T00:00:00,Kansas State,USA,Kansas State/USA,6-4,200,2,17,Forward-Guard,Active,1610612748,Heat,MIA,heat,Miami,rodney_mcgruder,2016,2018,Y,Y,Y,Undrafted,Undrafted,Undrafted
0,77536,Al,McGuire,Al McGuire,"McGuire, Al",A. McGuire,1928-09-07T00:00:00,St. John's (NY),USA,St. John's (N.Y.)/USA,6-2,180,3,,Guard,Active,1610612752,Knicks,NYK,knicks,New York,HISTADD_al_mcguire,1951,1954,N,Y,Y,1951,6,55
0,77535,Allie,McGuire,Allie McGuire,"McGuire, Allie",A. McGuire,1951-07-10T00:00:00,Marquette,USA,Marquette/USA,6-3,175,0,16,Guard,Active,1610612752,Knicks,NYK,knicks,New York,HISTADD_allie_mcguire,1973,1973,N,Y,Y,1973,3,49
0,77537,Dick,McGuire,Dick McGuire,"McGuire, Dick",D. McGuire,1926-01-25T00:00:00,St. John's (NY),USA,St. John's (N.Y.); Dartmouth/USA,6-0,180,10,15,Guard,Active,1610612752,Knicks,NYK,knicks,New York,HISTADD_dick_mcguire,1949,1959,N,Y,Y,1949,1,7
0,201187,Dominic,McGuire,Dominic McGuire,"McGuire, Dominic",D. McGuire,1985-10-20T00:00:00,Fresno State,USA,Fresno State/USA,,,6,,,Inactive,0,,,,,dominic_mcguire,2007,2012,Y,Y,Y,2007,2,47
0,1450,Kevin,McHale,Kevin McHale,"McHale, Kevin",K. McHale,1957-12-19T00:00:00,Minnesota,USA,Minnesota/USA,6-10,210,12,32,Forward,Active,1610612738,Celtics,BOS,celtics,Boston,kevin_mchale,1980,1992,N,Y,Y,1980,1,3
0,29,Jim,McIlvaine,Jim McIlvaine,"McIlvaine, Jim",J. McIlvaine,1972-07-30T00:00:00,Marquette,USA,Marquette/USA,,,6,,,Inactive,0,,,,,jim_mcilvaine,1994,2000,N,Y,Y,1994,2,32
0,976,Jeff,McInnis,Jeff McInnis,"McInnis, Jeff",J. McInnis,1974-10-22T00:00:00,North Carolina,USA,North Carolina/USA,,,10,,,Inactive,0,,,,,jeff_mcinnis,1996,2007,N,Y,Y,1996,2,37
0,77540,Kenny,McIntosh,Kenny McIntosh,"McIntosh, Kenny",K. McIntosh,1949-01-21T00:00:00,Eastern Michigan,USA,Eastern Michigan/USA,6-7,225,3,43,Forward,Active,1610612760,SuperSonics,SEA,thunder,Seattle,HISTADD_kenny_mcintosh,1971,1974,N,Y,Y,1971,1,15
0,77541,Kevin,McKenna,Kevin McKenna,"McKenna, Kevin",K. McKenna,1959-01-08T00:00:00,Creighton,USA,Creighton/USA,6-5,195,5,12,Forward,Active,1610612751,Nets,NJN,nets,New Jersey,HISTADD_kevin_mckenna,1981,1987,N,Y,Y,1981,4,88
0,77542,Forrest,McKenzie,Forrest McKenzie,"McKenzie, Forrest",F. McKenzie,1963-02-16T00:00:00,Loyola-Marymount,USA,Loyola Marymount/USA,6-7,200,0,7,Forward,Active,1610612759,Spurs,SAS,spurs,San Antonio,HISTADD_forrest_mckenzie,1986,1986,N,Y,Y,1986,3,48
0,77543,Stan,McKenzie,Stan McKenzie,"McKenzie, Stan",S. McKenzie,1944-10-06T00:00:00,New York University,USA,N.Y.U./USA,6-5,195,6,40,Forward,Active,1610612757,Trail Blazers,POR,blazers,Portland,HISTADD_stan_mckenzie,1967,1973,N,Y,Y,1966,11,94
0,365,Derrick,McKey,Derrick McKey,"McKey, Derrick",D. McKey,1966-10-10T00:00:00,Alabama,USA,Alabama/USA,6-10,241,14,9,Forward,Active,1610612754,Pacers,IND,pacers,Indiana,derrick_mckey,1987,2001,N,Y,Y,1987,1,9
0,243,Aaron,McKie,Aaron McKie,"McKie, Aaron",A. McKie,1972-10-02T00:00:00,Temple,USA,Temple/USA,6-5,209,13,2,Guard,Active,1610612755,76ers,PHI,sixers,Philadelphia,aaron_mckie,1994,2006,N,Y,Y,1994,1,17
0,77547,Billy,McKinney,Billy McKinney,"McKinney, Billy",B. McKinney,1955-06-05T00:00:00,Northwestern,USA,Northwestern/USA,6-0,160,6, ,Guard,Active,1610612743,Nuggets,DEN,nuggets,Denver,HISTADD_billy_mckinney,1978,1985,N,Y,Y,1977,6,115
