,PERSON_ID,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FIRST_LAST,ROSTERSTATUS,FROM_YEAR,TO_YEAR,PLAYERCODE,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,GAMES_PLAYED_FLAG,BIRTHDATE,COUNTRY,DISPLAY_FI_LAST,DLEAGUE_FLAG,DRAFT_NUMBER,DRAFT_ROUND,DRAFT_YEAR,FIRST_NAME,HEIGHT,JERSEY,LAST_AFFILIATION,LAST_NAME,NBA_FLAG,POSITION,SCHOOL,SEASON_EXP,WEIGHT
2637,684.0,"Meyer, Loren",Loren Meyer,0.0,1995,1998,loren_meyer,0.0,,,,,Y,1972-12-30T00:00:00,USA,L. Meyer,N,24,1,1995,Loren,6-10,34,Iowa State/USA,Meyer,Y,Center-Forward,Iowa State,2.0,260
2638,77586.0,"Meyers, Dave",Dave Meyers,0.0,1975,1979,HISTADD_dave_meyers,0.0,,,,,Y,1953-04-21T00:00:00,USA,D. Meyers,N,2,1,1975,Dave,6-9,7,UCLA/USA,Meyers,Y,Forward,UCLA,3.0,215
2639,77587.0,"Miasek, Stan",Stan Miasek,0.0,1946,1952,HISTADD_stan_miasek,0.0,,,,,Y,1924-08-08T00:00:00,USA,S. Miasek,N,Undrafted,Undrafted,Undrafted,Stan,6-5,3,No College/USA,Miasek,Y,Forward,,5.0,210
2640,77588.0,"Micheaux, Larry",Larry Micheaux,0.0,1983,1984,HISTADD_larry_micheaux,0.0,,,,,Y,1960-03-24T00:00:00,USA,L. Micheaux,N,29,2,1983,Larry,6-9,40,Houston/USA,Micheaux,Y,Forward,Houston,1.0,220
2641,1626175.0,"Mickey, Jordan",Jordan Mickey,1.0,2015,2017,jordan_mickey,1610612748.0,Miami,Heat,MIA,heat,Y,1994-07-09T00:00:00,USA,J. Mickey,Y,33,2,2015,Jordan,6-8,25,Louisiana State/USA,Mickey,Y,Center-Forward,Louisiana State,2.0,235
2642,203114.0,"Middleton, Khris",Khris Middleton,1.0,2012,2018,khris_middleton,1610612749.0,Milwaukee,Bucks,MIL,bucks,Y,1991-08-12T00:00:00,USA,K. Middleton,Y,39,2,2012,Khris,6-8,22,Texas A&M/USA,Middleton,Y,Forward,Texas A&M,6.0,222
2643,77589.0,"Mihalik, Zigmund",Zigmund Mihalik,0.0,1946,1946,HISTADD_red_mihalik,0.0,,,,,Y,1916-09-22T00:00:00,USA,Z. Mihalik,N,Undrafted,Undrafted,Undrafted,Zigmund,6-0,,No College/USA,Mihalik,Y,Guard,,0.0,180
2644,2036.0,"Mihm, Chris",Chris Mihm,0.0,2000,2008,chris_mihm,0.0,,,,,Y,1979-07-16T00:00:00,USA,C. Mihm,N,7,1,2000,Chris,7-0,4,Texas/USA,Mihm,Y,Center,Texas,8.0,265
2645,77590.0,"Mikan, Ed",Ed Mikan,0.0,1948,1953,HISTADD_ed_mikan,0.0,,,,,Y,1925-10-20T00:00:00,USA,E. Mikan,N,5,1,1948,Ed,6-8,15,DePaul/USA,Mikan,Y,Center,DePaul,5.0,230
2646,600012.0,"Mikan, George",George Mikan,0.0,1948,1955,HISTADD_george_mikan,0.0,,,,,Y,1924-06-18T00:00:00,USA,G. Mikan,N,Undrafted,Undrafted,Undrafted,George,6-10,99,DePaul/USA,Mikan,Y,Center,DePaul,6.0,245
2647,77591.0,"Mikan, Larry",Larry Mikan,0.0,1970,1970,HISTADD_larry_mikan,0.0,,,,,Y,1948-04-08T00:00:00,USA,L. Mikan,N,64,4,1970,Larry,6-7,30,Minnesota/USA,Mikan,Y,Forward,Minnesota,0.0,210
2648,77593.0,"Mikkelsen, Vern",Vern Mikkelsen,0.0,1949,1958,HISTADD_vern_mikkelsen,0.0,,,,,Y,1928-10-21T00:00:00,USA,V. Mikkelsen,N,,,1949,Vern,6-7,19,Hamline/USA,Mikkelsen,Y,Forward,Hamline,9.0,230
2649,77594.0,"Miksis, Al",Al Miksis,0.0,1949,1949,HISTADD_al_miksis,0.0,,,,,Y,1928-02-02T00:00:00,USA,A. Miksis,N,Undrafted,Undrafted,Undrafted,Al,6-7,,Western Illinois/USA,Miksis,Y,Center,Western Illinois,0.0,210
2650,101223.0,"Miles, Aaron",Aaron Miles,0.0,2005,2005,aaron_miles,0.0,,,,,Y,1983-04-13T00:00:00,USA,A. Miles,Y,Undrafted,Undrafted,Undrafted,Aaron,,,Kansas/USA,Miles,Y,,Kansas,1.0,
2651,101139.0,"Miles, CJ",CJ Miles,1.0,2005,2018,cj_miles,1610612761.0,Toronto,Raptors,TOR,raptors,Y,1987-03-18T00:00:00,USA,C. Miles,Y,34,2,2005,CJ,6-6,0,"Skyline HS (Dallas, TX)USA/USA",Miles,Y,Forward-Guard,Skyline HS (TX),13.0,220
2652,2032.0,"Miles, Darius",Darius Miles,0.0,2000,2008,darius_miles,0.0,,,,,Y,1981-10-09T00:00:00,USA,D. Miles,N,3,1,2000,Darius,6-9,3,East St. Louis HS (IL)/USA,Miles,Y,Forward,East St. Louis HS (IL),7.0,235
2653,77596.0,"Miles, Eddie",Eddie Miles,0.0,1963,1971,HISTADD_eddie_miles,0.0,,,,,Y,1940-07-05T00:00:00,USA,E. Miles,N,4,1,1963,Eddie,6-4,42,Seattle/USA,Miles,Y,Guard,Seattle,8.0,195
2654,1527.0,"Milic, Marko",Marko Milic,0.0,1997,1998,marko_milic,0.0,,,,,Y,1977-05-05T00:00:00,,M. Milic,N,33,2,1997,Marko,,,Slovenia,Milic,Y,,Slovenia,1.0,
2655,2545.0,"Milicic, Darko",Darko Milicic,0.0,2003,2012,darko_milicic,0.0,,,,,Y,1985-06-20T00:00:00,Serbia,D. Milicic,N,2,1,2003,Darko,,,Hemoform/Serbia,Milicic,Y,,"Novi Sad, Serbia",9.0,
2656,77598.0,"Militzok, Nat",Nat Militzok,0.0,1946,1946,HISTADD_nat_militzok,0.0,,,,,Y,1923-05-03T00:00:00,USA,N. Militzok,N,Undrafted,Undrafted,Undrafted,Nat,6-3,,CCNY; Hofstra; Cornell/USA,Militzok,Y,Forward,Cornell,0.0,195
2657,1889.0,"Miller, Andre",Andre Miller,0.0,1999,2015,andre_miller,0.0,,,,,Y,1976-03-19T00:00:00,USA,A. Miller,N,8,1,1999,Andre,6-3,24,Utah/USA,Miller,Y,Guard,Utah,17.0,200
2658,292.0,"Miller, Anthony",Anthony Miller,0.0,1994,2004,anthony_miller,0.0,,,,,Y,1971-10-22T00:00:00,USA,A. Miller,N,39,2,1994,Anthony,,,Michigan State ''94/USA,Miller,Y,,Michigan State,7.0,
2659,77605.0,"Miller, Bill",Bill Miller,0.0,1948,1948,HISTADD_bill_miller,0.0,,,,,Y,1924-11-24T00:00:00,USA,B. Miller,N,Undrafted,Undrafted,Undrafted,Bill,6-3,,North Carolina/USA,Miller,Y,Forward,North Carolina,0.0,190
2660,77603.0,"Miller, Bob",Bob Miller,0.0,1983,1983,HISTADD_bob_miller,0.0,,,,,Y,1956-07-09T00:00:00,USA,B. Miller,N,85,4,1978,Bob,6-10,41,Cincinnati/USA,Miller,Y,Forward,Cincinnati,0.0,230
2661,1802.0,"Miller, Brad",Brad Miller,0.0,1998,2011,brad_miller,0.0,,,,,Y,1976-04-12T00:00:00,USA,B. Miller,N,Undrafted,Undrafted,Undrafted,Brad,7-0,52,Purdue/USA,Miller,Y,Center-Forward,Purdue,14.0,261
2662,203121.0,"Miller, Darius",Darius Miller,1.0,2012,2018,darius_miller,1610612740.0,New Orleans,Pelicans,NOP,pelicans,Y,1990-03-21T00:00:00,USA,D. Miller,Y,46,2,2012,Darius,6-8,21,Kentucky/USA,Miller,Y,Forward,Kentucky,4.0,225
2663,77602.0,"Miller, Dick",Dick Miller,0.0,1980,1980,HISTADD_dick_miller,0.0,,,,,Y,1958-04-26T00:00:00,USA,D. Miller,N,40,2,1980,Dick,6-6,30,Toledo/USA,Miller,Y,Forward,Toledo,0.0,215
2664,77599.0,"Miller, Eddie",Eddie Miller,0.0,1952,1953,HISTADD_eddie_miller,0.0,,,,,Y,1931-06-18T00:00:00,USA,E. Miller,N,,,1952,Eddie,6-8,,Syracuse/USA,Miller,Y,Forward,Syracuse,1.0,225
2665,77600.0,"Miller, Harry",Harry Miller,0.0,1946,1946,HISTADD_moose_miller,0.0,,,,,Y,1923-07-28T00:00:00,USA,H. Miller,N,Undrafted,Undrafted,Undrafted,Harry,6-4,,Seton Hall; North Carolina/USA,Miller,Y,Center,North Carolina,0.0,230
2666,77601.0,"Miller, Jay",Jay Miller,0.0,1967,1968,HISTADD_jayjay_miller,0.0,,,,,Y,1943-07-19T00:00:00,USA,J. Miller,N,Undrafted,Undrafted,Undrafted,Jay,6-5,12,Notre Dame/USA,Miller,Y,Forward,Notre Dame,1.0,205
2667,1626259.0,"Miller, Malcolm",Malcolm Miller,1.0,2017,2017,malcolm_miller,1610612761.0,Toronto,Raptors,TOR,raptors,Y,1993-03-06T00:00:00,USA,M. Miller,Y,Undrafted,Undrafted,Undrafted,Malcolm,6-7,13,Holy Cross/USA,Miller,Y,Forward,Holy Cross,0.0,210
2668,2034.0,"Miller, Mike",Mike Miller,0.0,2000,2016,mike_miller,0.0,,,,,Y,1980-02-19T00:00:00,USA,M. Miller,N,5,1,2000,Mike,6-8,3,FloridaUSA/USA,Miller,Y,Guard-Forward,Florida,17.0,218
2669,932.0,"Miller, Oliver",Oliver Miller,0.0,1992,2003,oliver_miller,0.0,,,,,Y,1970-04-06T00:00:00,USA,O. Miller,N,22,1,1992,Oliver,6-9,3,Arkansas ''92/USA,Miller,Y,Center,Arkansas,9.0,315
2670,203113.0,"Miller, Quincy",Quincy Miller,0.0,2012,2014,quincy_miller,0.0,,,,,Y,1992-11-18T00:00:00,USA,Q. Miller,Y,38,2,2012,Quincy,6-9,34,Baylor/USA,Miller,Y,Forward,Baylor,3.0,210
2671,397.0,"Miller, Reggie",Reggie Miller,0.0,1987,2004,reggie_miller,0.0,,,,,Y,1965-08-24T00:00:00,USA,R. Miller,N,11,1,1987,Reggie,6-7,31,UCLA/USA,Miller,Y,Guard,UCLA,18.0,195
2672,77604.0,"Miller, Walt",Walt Miller,0.0,1946,1946,HISTADD_walt_miller,0.0,,,,,Y,1915-07-30T00:00:00,USA,W. Miller,N,Undrafted,Undrafted,Undrafted,Walt,6-2,,Duquesne/USA,Miller,Y,Forward,Duquesne,0.0,190
2673,168.0,"Mills, Chris",Chris Mills,0.0,1993,2002,chris_mills,0.0,,,,,Y,1970-01-25T00:00:00,USA,C. Mills,N,22,1,1993,Chris,6-7,34,Arizona ''93/USA,Mills,Y,Forward,Arizona,10.0,220
2674,77606.0,"Mills, John",John Mills,0.0,1946,1946,HISTADD_longjohn_mills,0.0,,,,,Y,1919-09-07T00:00:00,USA,J. Mills,N,Undrafted,Undrafted,Undrafted,John,6-8,,Western Kentucky/USA,Mills,Y,Center,Western Kentucky,0.0,203
2675,201988.0,"Mills, Patty",Patty Mills,1.0,2009,2018,patty_mills,1610612759.0,San Antonio,Spurs,SAS,spurs,Y,1988-08-11T00:00:00,Australia,P. Mills,Y,55,2,2009,Patty,6-0,8,St. Mary's (CA)/Australia,Mills,Y,Guard,Saint Mary's (CA),9.0,180
2676,371.0,"Mills, Terry",Terry Mills,0.0,1990,2000,terry_mills,0.0,,,,,Y,1967-12-21T00:00:00,USA,T. Mills,N,16,1,1990,Terry,,,Michigan/USA,Mills,Y,,Michigan,10.0,
2677,202407.0,"Millsap, Elijah",Elijah Millsap,0.0,2014,2016,elijah_millsap,0.0,,,,,Y,1987-08-12T00:00:00,USA,E. Millsap,Y,Undrafted,Undrafted,Undrafted,Elijah,6-7,22,Alabama-Birmingham/USA,Millsap,Y,Guard-Forward,Alabama-Birmingham,3.0,215
2678,200794.0,"Millsap, Paul",Paul Millsap,1.0,2006,2018,paul_millsap,1610612743.0,Denver,Nuggets,DEN,nuggets,Y,1985-02-10T00:00:00,USA,P. Millsap,N,47,2,2006,Paul,6-8,4,Louisiana TechUSA/USA,Millsap,Y,Forward,Louisiana Tech,12.0,246
2679,1629003.0,"Milton, Shake",Shake Milton,0.0,2018,2018,shake_milton,0.0,,,,,Y,1996-09-26T00:00:00,USA,S. Milton,Y,54,2,2018,Shake,6-6,18,USA/USA,Milton,Y,Guard,Southern Methodist,0.0,207
2680,114.0,"Miner, Harold",Harold Miner,0.0,1992,1995,harold_miner,0.0,,,,,Y,1971-05-05T00:00:00,USA,H. Miner,N,12,1,1992,Harold,6-5,4,USC/USA,Miner,Y,Guard,Southern California,3.0,210
2681,77609.0,"Minniefield, Dirk",Dirk Minniefield,0.0,1985,1987,HISTADD_dirk_minniefield,0.0,,,,,Y,1961-01-17T00:00:00,USA,D. Minniefield,N,33,2,1983,Dirk,6-3,11,Kentucky/USA,Minniefield,Y,Guard,Kentucky,2.0,180
2682,77610.0,"Minor, Dave",Dave Minor,0.0,1951,1952,HISTADD_dave_minor,0.0,,,,,Y,1922-02-23T00:00:00,USA,D. Minor,N,Undrafted,Undrafted,Undrafted,Dave,6-2,8,Toledo; UCLA/USA,Minor,Y,Guard,UCLA,1.0,185
2683,65.0,"Minor, Greg",Greg Minor,0.0,1994,1998,greg_minor,0.0,,,,,Y,1971-09-08T00:00:00,USA,G. Minor,N,25,1,1994,Greg,,,Louisville/USA,Minor,Y,,Louisville,4.0,
2684,77612.0,"Minor, Mark",Mark Minor,0.0,1972,1972,HISTADD_mark_minor,0.0,,,,,Y,1950-05-14T00:00:00,USA,M. Minor,N,165,11,1972,Mark,6-6,20,Ohio State/USA,Minor,Y,Forward,Ohio State,0.0,215
2685,202703.0,"Mirotic, Nikola",Nikola Mirotic,1.0,2014,2018,nikola_mirotic,1610612740.0,New Orleans,Pelicans,NOP,pelicans,Y,1991-02-11T00:00:00,Montenegro,N. Mirotic,N,23,1,2011,Nikola,6-10,3,Montenegro/Montenegro,Mirotic,Y,Forward,,4.0,250
2686,77613.0,"Misaka, Wat",Wat Misaka,0.0,1947,1947,HISTADD_wat_misaka,0.0,,,,,Y,1923-12-21T00:00:00,USA,W. Misaka,N,,,1947,Wat,5-7,15,Utah/USA,Misaka,Y,Guard,Utah,0.0,150
2687,1954.0,"Miskiri, Jason",Jason Miskiri,0.0,1999,1999,jason_miskiri,0.0,,,,,Y,1975-08-19T00:00:00,USA,J. Miskiri,N,Undrafted,Undrafted,Undrafted,Jason,,,George Mason ''99/USA,Miskiri,Y,,George Mason,1.0,
2688,1628378.0,"Mitchell, Donovan",Donovan Mitchell,1.0,2017,2018,donovan_mitchell,1610612762.0,Utah,Jazz,UTA,jazz,Y,1996-09-07T00:00:00,USA,D. Mitchell,N,13,1,2017,Donovan,6-3,45,Louisville/USA,Mitchell,Y,Guard,Louisville,1.0,215
2689,77615.0,"Mitchell, Mike",Mike Mitchell,0.0,1978,1987,HISTADD_mike_mitchell,0.0,,,,,Y,1956-01-01T00:00:00,USA,M. Mitchell,N,15,1,1978,Mike,6-7,34,Auburn/USA,Mitchell,Y,Forward,Auburn,9.0,215
2690,77616.0,"Mitchell, Murray",Murray Mitchell,0.0,1949,1949,HISTADD_murray_mitchell,0.0,,,,,Y,1923-03-19T00:00:00,USA,M. Mitchell,N,,,1948,Murray,6-6,,ollege: Sam Houston State/USA,Mitchell,Y,Center,Sam Houston State,0.0,
2691,417.0,"Mitchell, Sam",Sam Mitchell,0.0,1989,2001,sam_mitchell,0.0,,,,,Y,1963-09-02T00:00:00,USA,S. Mitchell,N,54,3,1985,Sam,6-7,42,Mercer/USA,Mitchell,Y,Forward,Mercer,12.0,215
2692,77614.0,"Mitchell, Todd",Todd Mitchell,0.0,1988,1988,HISTADD_todd_mitchell,0.0,,,,,Y,1966-07-26T00:00:00,USA,T. Mitchell,N,43,2,1988,Todd,6-7,32,Purdue/USA,Mitchell,Y,Forward,Purdue,0.0,205
2693,203183.0,"Mitchell, Tony",Tony Mitchell,0.0,2013,2013,tony_mitchell,0.0,,,,,Y,1989-08-07T00:00:00,USA,T. Mitchell,Y,Undrafted,Undrafted,Undrafted,Tony,,,Alabama/USA,Mitchell,Y,,Alabama,1.0,
2694,203502.0,"Mitchell, Tony",Tony Mitchell,0.0,2013,2013,tony_mitchell,0.0,,,,,Y,1992-04-07T00:00:00,USA,T. Mitchell,Y,37,2,2013,Tony,,,North Texas/USA,Mitchell,Y,,North Texas,2.0,
2695,1628513.0,"Mitrou-Long, Naz",Naz Mitrou-Long,0.0,2017,2018,naz_mitrou-long,0.0,,,,,Y,1993-08-03T00:00:00,Canada,N. Mitrou-Long,Y,Undrafted,Undrafted,Undrafted,Naz,6-4,30,Iowa State/Canada,Mitrou-Long,Y,Guard,Iowa State,1.0,218
2696,77618.0,"Mix, Steve",Steve Mix,0.0,1969,1982,HISTADD_steve_mix,0.0,,,,,Y,1947-12-30T00:00:00,USA,S. Mix,N,61,5,1969,Steve,6-7,50,Toledo/USA,Mix,Y,Forward,Toledo,12.0,215
2697,77619.0,"Mlkvy, Bill",Bill Mlkvy,0.0,1952,1952,HISTADD_bill_mlkvy,0.0,,,,,Y,1931-01-19T00:00:00,USA,B. Mlkvy,N,,,1952,Bill,6-4,16,Temple/USA,Mlkvy,Y,Forward,Temple,0.0,190
2698,1749.0,"Mobley, Cuttino",Cuttino Mobley,0.0,1998,2008,cuttino_mobley,0.0,,,,,Y,1975-09-01T00:00:00,USA,C. Mobley,N,41,2,1998,Cuttino,6-4,32,Rhode Island/USA,Mobley,Y,Guard,Rhode Island,11.0,215
2699,211.0,"Mobley, Eric",Eric Mobley,0.0,1994,1996,eric_mobley,0.0,,,,,Y,1970-02-01T00:00:00,USA,E. Mobley,N,18,1,1994,Eric,,,Allegany CC MD; Pittsburgh/USA,Mobley,Y,,Pittsburgh,2.0,
2700,77621.0,"Moffett, Larry",Larry Moffett,0.0,1977,1977,HISTADD_larry_moffett,0.0,,,,,Y,1954-11-05T00:00:00,USA,L. Moffett,N,34,2,1977,Larry,6-8,41,Compton CC CA; Murray State; Nevada-Las Vegas/USA,Moffett,Y,Forward,Nevada-Las Vegas,0.0,210
2701,77622.0,"Mogus, Leo",Leo Mogus,0.0,1946,1950,HISTADD_leo_mogus,0.0,,,,,Y,1921-04-13T00:00:00,USA,L. Mogus,N,Undrafted,Undrafted,Undrafted,Leo,6-4,18,Youngstown State/USA,Mogus,Y,Forward,Youngstown State,3.0,190
2702,1737.0,"Mohammed, Nazr",Nazr Mohammed,0.0,1998,2015,nazr_mohammed,0.0,,,,,Y,1977-09-05T00:00:00,USA,N. Mohammed,N,29,1,1998,Nazr,6-10,13,Kentucky/USA,Mohammed,Y,Center,Kentucky,18.0,250
2703,2040.0,"Moiso, Jerome",Jerome Moiso,0.0,2000,2004,jerome_moiso,0.0,,,,,Y,1978-06-15T00:00:00,France,J. Moiso,N,11,1,2000,Jerome,,,UCLA/France,Moiso,Y,,UCLA,4.0,
2704,77623.0,"Mokeski, Paul",Paul Mokeski,0.0,1979,1990,HISTADD_paul_mokeski,0.0,,,,,Y,1957-01-03T00:00:00,USA,P. Mokeski,N,42,2,1979,Paul,7-0,44,Kansas/USA,Mokeski,Y,Center,Kansas,11.0,250
2705,77624.0,"Molinas, Jack",Jack Molinas,0.0,1953,1953,HISTADD_jack_molinas,0.0,,,,,Y,1931-10-01T00:00:00,USA,J. Molinas,N,3,1,1953,Jack,6-6,6,Columbia/USA,Molinas,Y,Forward,Columbia,0.0,200
2706,77625.0,"Molis, Wayne",Wayne Molis,0.0,1966,1966,HISTADD_wayne_molis,0.0,,,,,Y,1943-04-17T00:00:00,USA,W. Molis,N,75,10,1965,Wayne,6-8,18,Chicago State; Illinois Tech/USA,Molis,Y,Forward,Lewis,0.0,230
2707,77626.0,"Moncrief, Sidney",Sidney Moncrief,0.0,1979,1990,HISTADD_sidney_moncrief,0.0,,,,,Y,1957-09-21T00:00:00,USA,S. Moncrief,N,5,1,1979,Sidney,6-4,4,Arkansas/USA,Moncrief,Y,Guard,Arkansas,10.0,180
2708,77627.0,"Money, Eric",Eric Money,0.0,1974,1979,HISTADD_eric_money,0.0,,,,,Y,1955-02-06T00:00:00,USA,E. Money,N,33,2,1974,Eric,6-0,14,Arizona/USA,Money,Y,Guard,Arizona,5.0,170
2709,2752.0,"Monia, Sergei",Sergei Monia,0.0,2005,2005,sergei_monia,0.0,,,,,Y,1983-04-15T00:00:00,Russia,S. Monia,Y,23,1,2004,Sergei,,,Russia/Russia,Monia,Y,,Russia,0.0,
2710,1628370.0,"Monk, Malik",Malik Monk,1.0,2017,2018,malik_monk,1610612766.0,Charlotte,Hornets,CHA,hornets,Y,1998-02-04T00:00:00,USA,M. Monk,Y,11,1,2017,Malik,6-3,1,Kentucky/USA,Monk,Y,Guard,Kentucky,1.0,200
2711,600006.0,"Monroe, Earl",Earl Monroe,0.0,1967,1979,HISTADD_earl_monroe,0.0,,,,,Y,1944-11-21T00:00:00,USA,E. Monroe,N,2,1,1967,Earl,6-3,10,Winston-Salem State/USA,Monroe,Y,Guard,Winston-Salem State,12.0,185
2712,202328.0,"Monroe, Greg",Greg Monroe,1.0,2010,2018,greg_monroe,1610612738.0,Boston,Celtics,BOS,celtics,Y,1990-06-04T00:00:00,USA,G. Monroe,N,7,1,2010,Greg,6-11,15,Georgetown/USA,Monroe,Y,Center,Georgetown,8.0,265
2713,77628.0,"Monroe, Rodney",Rodney Monroe,0.0,1991,1991,HISTADD_rodney_monroe,0.0,,,,,Y,1968-04-16T00:00:00,USA,R. Monroe,N,30,2,1991,Rodney,6-3,12,North Carolina State/USA,Monroe,Y,Guard,North Carolina State,0.0,185
2714,1626242.0,"Montero, Luis",Luis Montero,0.0,2015,2017,luis_montero,0.0,,,,,Y,1993-04-06T00:00:00,Dominican Republic,L. Montero,Y,Undrafted,Undrafted,Undrafted,Luis,,,Westchester CC NY/Dominican Republic,Montero,Y,,Westchester CC NY,1.0,
2715,77630.0,"Montgomery, Howie",Howie Montgomery,0.0,1962,1962,HISTADD_howie_montgomery,0.0,,,,,Y,1940-08-22T00:00:00,USA,H. Montgomery,N,59,7,1962,Howie,6-4,43,Texas-Pan American/USA,Montgomery,Y,Forward,Texas-Pan American,0.0,220
2716,376.0,"Montross, Eric",Eric Montross,0.0,1994,2002,eric_montross,0.0,,,,,Y,1971-09-23T00:00:00,USA,E. Montross,N,9,1,1994,Eric,7-0,00,North Carolina ''94/USA,Montross,Y,Center,North Carolina,8.0,270
2717,200081.0,"Moon, Jamario",Jamario Moon,0.0,2007,2011,jamario_moon,0.0,,,,,Y,1980-06-13T00:00:00,USA,J. Moon,Y,Undrafted,Undrafted,Undrafted,Jamario,6-8,9,Meridian CC (MS)/USA,Moon,Y,Forward,Meridian Community College,5.0,205
2718,77631.0,"Mooney, Jim",Jim Mooney,0.0,1952,1952,HISTADD_jim_mooney,0.0,,,,,Y,1930-07-08T00:00:00,USA,J. Mooney,N,Undrafted,Undrafted,Undrafted,Jim,6-5,7,Villanova/USA,Mooney,Y,Forward,Villanova,0.0,215
2719,77632.0,"Moore, Andre",Andre Moore,0.0,1987,1987,HISTADD_andre_moore,0.0,,,,,Y,1964-07-02T00:00:00,USA,A. Moore,N,31,2,1987,Andre,6-9,53,Illinois; Loyola (Chicago)/USA,Moore,Y,Forward,Loyola-Chicago,0.0,215
2720,1628500.0,"Moore, Ben",Ben Moore,1.0,2017,2018,ben_moore,1610612754.0,Indiana,Pacers,IND,pacers,Y,1995-05-13T00:00:00,USA,B. Moore,Y,Undrafted,Undrafted,Undrafted,Ben,6-8,26,Southern Methodist/USA,Moore,Y,Forward,Southern Methodist,1.0,220
2721,202734.0,"Moore, E'Twaun",E'Twaun Moore,1.0,2011,2018,e'twaun_moore,1610612740.0,New Orleans,Pelicans,NOP,pelicans,Y,1989-02-25T00:00:00,USA,E. Moore,N,55,2,2011,E'Twaun,6-4,55,Purdue/USA,Moore,Y,Guard,Purdue,7.0,191
2722,77634.0,"Moore, Jackie",Jackie Moore,0.0,1954,1956,HISTADD_jackie_moore,0.0,,,,,Y,1932-09-24T00:00:00,USA,J. Moore,N,Undrafted,Undrafted,Undrafted,Jackie,6-5,4-14,La Salle/USA,Moore,Y,Forward,La Salle,2.0,180
2723,77633.0,"Moore, Johnny",Johnny Moore,0.0,1980,1989,HISTADD_johnny_moore,0.0,,,,,Y,1958-03-03T00:00:00,USA,J. Moore,N,43,2,1979,Johnny,6-1,00,Texas/USA,Moore,Y,Guard,Texas,8.0,175
2724,77635.0,"Moore, Lowes",Lowes Moore,0.0,1980,1982,HISTADD_lowes_moore,0.0,,,,,Y,1957-05-05T00:00:00,USA,L. Moore,N,52,3,1980,Lowes,6-1,13,West Virginia/USA,Moore,Y,Guard,West Virginia,2.0,170
2725,1630.0,"Moore, Mikki",Mikki Moore,0.0,1998,2011,mikki_moore,0.0,,,,,Y,1975-11-04T00:00:00,USA,M. Moore,N,Undrafted,Undrafted,Undrafted,Mikki,7-0,31,Nebraska/USA,Moore,Y,Forward-Center,Nebraska,13.0,225
2726,77636.0,"Moore, Otto",Otto Moore,0.0,1968,1976,HISTADD_otto_moore,0.0,,,,,Y,1946-08-27T00:00:00,USA,O. Moore,N,6,1,1968,Otto,6-11,34,Texas-Pan American/USA,Moore,Y,Center,Texas-Pan American,8.0,205
2727,77637.0,"Moore, Ron",Ron Moore,0.0,1987,1987,HISTADD_ron_moore,0.0,,,,,Y,1962-01-16T00:00:00,USA,R. Moore,N,25,2,1987,Ron,7-0,53,Salem (NC); West Virginia State/USA,Moore,Y,Center,West Virginia State,0.0,260
2728,929.0,"Moore, Tracy",Tracy Moore,0.0,1991,1996,tracy_moore,0.0,,,,,Y,1965-12-28T00:00:00,USA,T. Moore,N,Undrafted,Undrafted,Undrafted,Tracy,,,Tulsa/USA,Moore,Y,,Tulsa,4.0,
2729,203961.0,"Moreland, Eric",Eric Moreland,1.0,2014,2018,eric_moreland,1610612765.0,Detroit,Pistons,DET,pistons,Y,1991-12-24T00:00:00,USA,E. Moreland,Y,Undrafted,Undrafted,Undrafted,Eric,,,Oregon State/USA,Moreland,Y,,Oregon State,3.0,
2730,77639.0,"Moreland, Jackie",Jackie Moreland,0.0,1960,1964,HISTADD_jackie_moreland,0.0,,,,,Y,1938-03-11T00:00:00,USA,J. Moreland,N,4,1,1960,Jackie,6-7,15,North Carolina State; Louisiana Tech/USA,Moreland,Y,Forward,Louisiana Tech,4.0,215
2731,77640.0,"Morgan, Guy",Guy Morgan,0.0,1982,1982,HISTADD_guy_morgan,0.0,,,,,Y,1960-08-23T00:00:00,USA,G. Morgan,N,40,2,1982,Guy,6-8,35,Wake Forest/USA,Morgan,Y,Guard,Wake Forest,0.0,205
2732,77641.0,"Morgan, Rex",Rex Morgan,0.0,1970,1971,HISTADD_rex_morgan,0.0,,,,,Y,1948-10-27T00:00:00,USA,R. Morgan,N,21,2,1970,Rex,6-5,20,Lakeland CC OH; Jacksonville/USA,Morgan,Y,Guard,Jacksonville,1.0,190
2733,77642.0,"Morgenthaler, Elmo",Elmo Morgenthaler,0.0,1946,1948,HISTADD_elmo_morgenthaler,0.0,,,,,Y,1922-08-03T00:00:00,USA,E. Morgenthaler,N,Undrafted,Undrafted,Undrafted,Elmo,6-9,17,Boston College; New Mexico Mines & Tech/USA,Morgenthaler,Y,Center,New Mexico Tech,1.0,230
2734,77644.0,"Morningstar, Darren",Darren Morningstar,0.0,1993,1993,HISTADD_darren_morningstar,0.0,,,,,Y,1969-04-22T00:00:00,USA,D. Morningstar,N,47,2,1992,Darren,6-10,55,Navy; Pittsburgh/USA,Morningstar,Y,Center,Pittsburgh,0.0,235
